user_id,skill_name,correctms_response_time
411,forloop,0,204423
412,statement,1,427688
412,ifstatement,1,427688
412,forloop,1,427688
413,statement,1,35846
413,ifstatement,1,35846
413,forloop,1,35846
414,statement,1,228469
414,ifstatement,1,228469
414,forloop,1,228469
415,statement,0,480529
415,ifstatement,0,480529
415,forloop,0,480529
416,statement,1,280924
416,ifstatement,1,280924
416,forloop,1,280924
417,statement,0,276943
417,ifstatement,0,276943
417,forloop,0,276943
418,statement,0,407713
418,ifstatement,0,407713
418,forloop,0,407713
419,statement,0,165424
419,ifstatement,0,165424
419,forloop,0,165424
420,statement,0,116581
420,ifstatement,0,116581
420,forloop,0,116581
421,statement,0,482551
421,ifstatement,0,482551
421,forloop,0,482551
422,statement,0,192509
422,ifstatement,0,192509
422,forloop,0,192509
423,statement,0,478885
423,ifstatement,0,478885
423,forloop,0,478885
424,statement,0,314957
424,ifstatement,0,314957
424,forloop,0,314957
425,statement,1,206758
425,ifstatement,1,206758
425,forloop,1,206758
426,statement,0,487956
426,ifstatement,0,487956
426,forloop,0,487956
427,statement,0,314425
427,ifstatement,0,314425
427,forloop,0,314425
428,statement,1,301460
428,ifstatement,1,301460
428,forloop,1,301460
429,statement,0,427462
429,ifstatement,0,427462
429,forloop,0,427462
430,statement,1,63807
430,ifstatement,1,63807
430,forloop,1,63807
431,statement,1,282667
431,ifstatement,1,282667
431,forloop,1,282667
432,statement,1,315447
432,ifstatement,1,315447
432,forloop,1,315447
433,statement,1,347896
433,ifstatement,1,347896
433,forloop,1,347896
434,statement,1,65863
434,ifstatement,1,65863
434,forloop,1,65863
435,statement,0,421692
435,ifstatement,0,421692
435,forloop,0,421692
436,statement,0,377755
436,ifstatement,0,377755
436,forloop,0,377755
437,statement,0,328248
437,ifstatement,0,328248
437,forloop,0,328248
438,statement,0,299635
438,ifstatement,0,299635
438,forloop,0,299635
439,statement,1,380769
439,ifstatement,1,380769
439,forloop,1,380769
440,statement,0,76624
440,ifstatement,0,76624
440,forloop,0,76624
441,statement,1,116206
441,ifstatement,1,116206
441,forloop,1,116206
442,statement,0,229882
442,ifstatement,0,229882
442,forloop,0,229882
443,statement,1,347320
443,ifstatement,1,347320
443,forloop,1,347320
444,statement,0,226775
444,ifstatement,0,226775
444,forloop,0,226775
445,statement,1,472057
445,ifstatement,1,472057
445,forloop,1,472057
446,statement,1,457967
446,ifstatement,1,457967
446,forloop,1,457967
447,statement,0,75237
447,ifstatement,0,75237
447,forloop,0,75237
448,statement,0,401346
448,ifstatement,0,401346
448,forloop,0,401346
449,statement,1,199074
449,ifstatement,1,199074
449,forloop,1,199074
450,statement,0,247464
450,ifstatement,0,247464
450,forloop,0,247464
451,statement,1,177712
451,ifstatement,1,177712
451,forloop,1,177712
452,statement,1,442926
452,ifstatement,1,442926
452,forloop,1,442926
453,statement,0,278768
453,ifstatement,0,278768
453,forloop,0,278768
454,statement,0,478525
454,ifstatement,0,478525
454,forloop,0,478525
455,statement,0,447088
455,ifstatement,0,447088
455,forloop,0,447088
456,statement,0,123856
456,ifstatement,0,123856
456,forloop,0,123856
457,statement,0,44977
457,ifstatement,0,44977
457,forloop,0,44977
458,statement,0,46104
458,ifstatement,0,46104
458,forloop,0,46104
459,statement,0,144782
459,ifstatement,0,144782
459,forloop,0,144782
460,statement,0,432340
460,ifstatement,0,432340
460,forloop,0,432340
461,statement,0,403273
461,ifstatement,0,403273
461,forloop,0,403273
462,statement,0,402035
462,ifstatement,0,402035
462,forloop,0,402035
463,statement,0,411322
463,ifstatement,0,411322
463,forloop,0,411322
464,statement,1,37602
464,ifstatement,1,37602
464,forloop,1,37602
465,statement,0,393903
465,ifstatement,0,393903
465,forloop,0,393903
466,statement,0,211298
466,ifstatement,0,211298
466,forloop,0,211298
467,statement,0,394378
467,ifstatement,0,394378
467,forloop,0,394378
468,statement,1,123970
468,ifstatement,1,123970
468,forloop,1,123970
469,statement,1,412633
469,ifstatement,1,412633
469,forloop,1,412633
470,statement,0,274946
470,ifstatement,0,274946
470,forloop,0,274946
471,statement,0,347657
471,ifstatement,0,347657
471,forloop,0,347657
472,statement,1,257217
472,ifstatement,1,257217
472,forloop,1,257217
473,statement,0,191332
473,ifstatement,0,191332
473,forloop,0,191332
474,statement,0,231815
474,ifstatement,0,231815
474,forloop,0,231815
475,statement,1,463347
475,ifstatement,1,463347
475,forloop,1,463347
476,statement,0,128385
476,ifstatement,0,128385
476,forloop,0,128385
477,statement,0,88575
477,ifstatement,0,88575
477,forloop,0,88575
478,statement,1,356157
478,ifstatement,1,356157
478,forloop,1,356157
479,statement,1,417486
479,ifstatement,1,417486
479,forloop,1,417486
480,statement,1,94990
480,ifstatement,1,94990
480,forloop,1,94990
481,statement,0,260257
481,ifstatement,0,260257
481,forloop,0,260257
482,statement,1,241189
482,ifstatement,1,241189
482,forloop,1,241189
483,statement,1,273654
483,ifstatement,1,273654
483,forloop,1,273654
484,statement,1,215958
484,ifstatement,1,215958
484,forloop,1,215958
485,statement,0,130178
485,ifstatement,0,130178
485,forloop,0,130178
486,statement,1,187692
486,ifstatement,1,187692
486,forloop,1,187692
487,statement,1,235170
487,ifstatement,1,235170
487,forloop,1,235170
488,statement,1,165565
488,ifstatement,1,165565
488,forloop,1,165565
489,statement,1,342347
489,ifstatement,1,342347
489,forloop,1,342347
490,statement,0,463483
490,ifstatement,0,463483
490,forloop,0,463483
491,statement,1,89226
491,ifstatement,1,89226
491,forloop,1,89226
492,statement,1,375473
492,ifstatement,1,375473
492,forloop,1,375473
493,statement,0,483817
493,ifstatement,0,483817
493,forloop,0,483817
494,statement,1,365635
494,ifstatement,1,365635
494,forloop,1,365635
495,statement,1,400617
495,ifstatement,1,400617
495,forloop,1,400617
496,statement,0,313699
496,ifstatement,0,313699
496,forloop,0,313699
497,statement,1,374663
497,ifstatement,1,374663
497,forloop,1,374663
498,statement,0,71753
498,ifstatement,0,71753
498,forloop,0,71753
499,statement,0,225911
499,ifstatement,0,225911
499,forloop,0,225911
500,statement,1,38802
500,ifstatement,1,38802
500,forloop,1,38802
501,statement,1,49809
501,ifstatement,1,49809
501,forloop,1,49809
502,statement,0,428786
502,ifstatement,0,428786
502,forloop,0,428786
503,statement,1,423449
503,ifstatement,1,423449
503,forloop,1,423449
504,statement,0,275842
504,ifstatement,0,275842
504,forloop,0,275842
505,statement,0,97434
505,ifstatement,0,97434
505,forloop,0,97434
506,statement,0,381122
506,ifstatement,0,381122
506,forloop,0,381122
507,statement,1,407987
507,ifstatement,1,407987
507,forloop,1,407987
508,statement,1,209889
508,ifstatement,1,209889
508,forloop,1,209889
509,statement,0,474874
509,ifstatement,0,474874
509,forloop,0,474874
510,statement,0,177183
510,ifstatement,0,177183
510,forloop,0,177183
511,statement,0,437863
511,ifstatement,0,437863
511,forloop,0,437863
512,statement,0,252393
512,ifstatement,0,252393
512,forloop,0,252393
513,statement,0,42707
513,ifstatement,0,42707
513,forloop,0,42707
514,statement,1,242117
514,ifstatement,1,242117
514,forloop,1,242117
515,statement,0,318993
515,ifstatement,0,318993
515,forloop,0,318993
516,statement,1,90915
516,ifstatement,1,90915
516,forloop,1,90915
517,statement,1,310455
517,ifstatement,1,310455
517,forloop,1,310455
518,statement,1,405499
518,ifstatement,1,405499
518,forloop,1,405499
519,statement,1,325787
519,ifstatement,1,325787
519,forloop,1,325787
520,statement,1,41020
520,ifstatement,1,41020
520,forloop,1,41020
521,statement,1,56638
521,ifstatement,1,56638
521,forloop,1,56638
522,statement,0,148291
522,ifstatement,0,148291
522,forloop,0,148291
523,statement,1,324493
523,ifstatement,1,324493
523,forloop,1,324493
524,statement,0,482876
524,ifstatement,0,482876
524,forloop,0,482876
525,statement,0,240676
525,ifstatement,0,240676
525,forloop,0,240676
526,statement,1,381249
526,ifstatement,1,381249
526,forloop,1,381249
527,statement,1,405749
527,ifstatement,1,405749
527,forloop,1,405749
528,statement,0,166694
528,ifstatement,0,166694
528,forloop,0,166694
529,statement,0,425201
529,ifstatement,0,425201
529,forloop,0,425201
530,statement,0,183445
530,ifstatement,0,183445
530,forloop,0,183445
531,statement,1,256758
531,ifstatement,1,256758
531,forloop,1,256758
532,statement,0,134913
532,ifstatement,0,134913
532,forloop,0,134913
533,statement,1,167492
533,ifstatement,1,167492
533,forloop,1,167492
534,statement,0,276665
534,ifstatement,0,276665
534,forloop,0,276665
535,statement,0,363044
535,ifstatement,0,363044
535,forloop,0,363044
536,statement,1,116977
536,ifstatement,1,116977
536,forloop,1,116977
537,statement,1,49753
537,ifstatement,1,49753
537,forloop,1,49753
538,statement,1,287934
538,ifstatement,1,287934
538,forloop,1,287934
539,statement,1,230197
539,ifstatement,1,230197
539,forloop,1,230197
540,statement,1,119764
540,ifstatement,1,119764
540,forloop,1,119764
541,statement,1,161357
541,ifstatement,1,161357
541,forloop,1,161357
542,statement,1,475766
542,ifstatement,1,475766
542,forloop,1,475766
543,statement,1,241840
543,ifstatement,1,241840
543,forloop,1,241840
544,statement,1,321632
544,ifstatement,1,321632
544,forloop,1,321632
545,statement,0,328685
545,ifstatement,0,328685
545,forloop,0,328685
546,statement,1,92811
546,ifstatement,1,92811
546,forloop,1,92811
547,statement,0,200338
547,ifstatement,0,200338
547,forloop,0,200338
548,statement,0,95892
548,ifstatement,0,95892
548,forloop,0,95892
549,statement,0,445980
549,ifstatement,0,445980
549,forloop,0,445980
550,statement,0,75741
550,ifstatement,0,75741
550,forloop,0,75741
551,statement,0,461334
551,ifstatement,0,461334
551,forloop,0,461334
552,statement,1,194612
552,ifstatement,1,194612
552,forloop,1,194612
553,statement,0,239884
553,ifstatement,0,239884
553,forloop,0,239884
554,statement,1,202932
554,ifstatement,1,202932
554,forloop,1,202932
555,statement,0,333757
555,ifstatement,0,333757
555,forloop,0,333757
556,statement,0,221500
556,ifstatement,0,221500
556,forloop,0,221500
557,statement,1,212983
557,ifstatement,1,212983
557,forloop,1,212983
558,statement,0,220410
558,ifstatement,0,220410
558,forloop,0,220410
559,statement,0,462833
559,ifstatement,0,462833
559,forloop,0,462833
560,statement,1,257586
560,ifstatement,1,257586
560,forloop,1,257586
561,statement,0,384122
561,ifstatement,0,384122
561,forloop,0,384122
562,statement,0,496570
562,ifstatement,0,496570
562,forloop,0,496570
563,statement,1,119707
563,ifstatement,1,119707
563,forloop,1,119707
564,statement,0,90992
564,ifstatement,0,90992
564,forloop,0,90992
565,statement,1,338170
565,ifstatement,1,338170
565,forloop,1,338170
566,statement,1,216369
566,ifstatement,1,216369
566,forloop,1,216369
567,statement,0,481169
567,ifstatement,0,481169
567,forloop,0,481169
568,statement,1,481350
568,ifstatement,1,481350
568,forloop,1,481350
569,statement,1,62321
569,ifstatement,1,62321
569,forloop,1,62321
570,statement,0,339256
570,ifstatement,0,339256
570,forloop,0,339256
571,statement,1,250763
571,ifstatement,1,250763
571,forloop,1,250763
572,statement,1,400608
572,ifstatement,1,400608
572,forloop,1,400608
573,statement,0,443789
573,ifstatement,0,443789
573,forloop,0,443789
574,statement,1,137385
574,ifstatement,1,137385
574,forloop,1,137385
575,statement,1,418088
575,ifstatement,1,418088
575,forloop,1,418088
576,statement,0,351128
576,ifstatement,0,351128
576,forloop,0,351128
577,statement,1,201964
577,ifstatement,1,201964
577,forloop,1,201964
578,statement,0,247755
578,ifstatement,0,247755
578,forloop,0,247755
579,statement,1,132813
579,ifstatement,1,132813
579,forloop,1,132813
580,statement,1,291337
580,ifstatement,1,291337
580,forloop,1,291337
581,statement,0,348689
581,ifstatement,0,348689
581,forloop,0,348689
582,statement,1,37121
582,ifstatement,1,37121
582,forloop,1,37121
583,statement,0,303838
583,ifstatement,0,303838
583,forloop,0,303838
584,statement,0,86037
584,ifstatement,0,86037
584,forloop,0,86037
585,statement,0,283749
585,ifstatement,0,283749
585,forloop,0,283749
586,statement,1,475123
586,ifstatement,1,475123
586,forloop,1,475123
587,statement,1,297562
587,ifstatement,1,297562
587,forloop,1,297562
588,statement,1,457778
588,ifstatement,1,457778
588,forloop,1,457778
589,statement,1,261827
589,ifstatement,1,261827
589,forloop,1,261827
590,statement,0,248773
590,ifstatement,0,248773
590,forloop,0,248773
591,statement,0,326740
591,ifstatement,0,326740
591,forloop,0,326740
592,statement,1,305876
592,ifstatement,1,305876
592,forloop,1,305876
593,statement,1,375987
593,ifstatement,1,375987
593,forloop,1,375987
594,statement,0,195104
594,ifstatement,0,195104
594,forloop,0,195104
595,statement,0,203910
595,ifstatement,0,203910
595,forloop,0,203910
596,statement,1,322864
596,ifstatement,1,322864
596,forloop,1,322864
597,statement,0,217017
597,ifstatement,0,217017
597,forloop,0,217017
598,statement,0,161259
598,ifstatement,0,161259
598,forloop,0,161259
599,statement,1,334142
599,ifstatement,1,334142
599,forloop,1,334142
600,statement,1,472045
600,ifstatement,1,472045
600,forloop,1,472045
601,statement,0,213241
601,ifstatement,0,213241
601,forloop,0,213241
602,statement,1,381832
602,ifstatement,1,381832
602,forloop,1,381832
603,statement,1,189185
603,ifstatement,1,189185
603,forloop,1,189185
604,statement,1,445913
604,ifstatement,1,445913
604,forloop,1,445913
605,statement,1,315756
605,ifstatement,1,315756
605,forloop,1,315756
606,statement,0,389884
606,ifstatement,0,389884
606,forloop,0,389884
607,statement,0,34258
607,ifstatement,0,34258
607,forloop,0,34258
608,statement,0,207226
608,ifstatement,0,207226
608,forloop,0,207226
609,statement,0,81626
609,ifstatement,0,81626
609,forloop,0,81626
610,statement,1,327905
610,ifstatement,1,327905
610,forloop,1,327905
611,statement,0,435559
611,ifstatement,0,435559
611,forloop,0,435559
612,statement,0,56219
612,ifstatement,0,56219
612,forloop,0,56219
613,statement,0,203799
613,ifstatement,0,203799
613,forloop,0,203799
614,statement,1,89269
614,ifstatement,1,89269
614,forloop,1,89269
615,statement,0,491459
615,ifstatement,0,491459
615,forloop,0,491459
616,statement,1,201343
616,ifstatement,1,201343
616,forloop,1,201343
617,statement,1,375825
617,ifstatement,1,375825
617,forloop,1,375825
618,statement,0,34347
618,ifstatement,0,34347
618,forloop,0,34347
619,statement,1,102024
619,ifstatement,1,102024
619,forloop,1,102024
620,statement,1,399388
620,ifstatement,1,399388
620,forloop,1,399388
621,statement,1,472668
621,ifstatement,1,472668
621,forloop,1,472668
622,statement,1,57693
622,ifstatement,1,57693
622,forloop,1,57693
623,statement,0,143454
623,ifstatement,0,143454
623,forloop,0,143454
624,statement,0,58325
624,ifstatement,0,58325
624,forloop,0,58325
625,statement,0,246268
625,ifstatement,0,246268
625,forloop,0,246268
626,statement,1,404240
626,ifstatement,1,404240
626,forloop,1,404240
627,statement,1,284147
627,ifstatement,1,284147
627,forloop,1,284147
628,statement,1,235540
628,ifstatement,1,235540
628,forloop,1,235540
629,statement,0,112728
629,ifstatement,0,112728
629,forloop,0,112728
630,statement,1,126491
630,ifstatement,1,126491
630,forloop,1,126491
631,statement,1,390107
631,ifstatement,1,390107
631,forloop,1,390107
632,statement,1,410176
632,ifstatement,1,410176
632,forloop,1,410176
633,statement,1,162318
633,ifstatement,1,162318
